fold,biomarker,target_index,iteration,negative_mll
0,ventricle_right,17,12,0.801088809967041
0,ventricle_right,17,13,0.7906329035758972
0,ventricle_right,17,14,0.7825675010681152
0,ventricle_right,17,15,0.7788091897964478
0,ventricle_right,17,16,0.7772364616394043
0,ventricle_right,17,17,0.7528505325317383
0,ventricle_right,17,18,0.7466756105422974
0,ventricle_right,17,19,0.7401148676872253
0,ventricle_right,17,20,0.7234053611755371
0,ventricle_right,17,21,0.7186170220375061
0,ventricle_right,17,22,0.7083145380020142
0,ventricle_right,17,23,0.6968894600868225
0,ventricle_right,17,24,0.6844732761383057
0,ventricle_right,17,25,0.6799615025520325
0,ventricle_right,17,26,0.6687597036361694
0,ventricle_right,17,27,0.6578182578086853
0,ventricle_right,17,28,0.652142345905304
0,ventricle_right,17,29,0.6440021991729736
0,ventricle_right,17,30,0.6323494911193848
0,ventricle_right,17,31,0.6313331127166748
0,ventricle_right,17,32,0.6315702795982361
0,ventricle_right,17,33,0.6233744025230408
0,ventricle_right,17,34,0.6115729212760925
0,ventricle_right,17,35,0.5991100072860718
0,ventricle_right,17,36,0.5776578783988953
0,ventricle_right,17,37,0.5693670511245728
0,ventricle_right,17,38,0.5641053318977356
0,ventricle_right,17,39,0.5482985377311707
0,ventricle_right,17,40,0.5412144064903259
0,ventricle_right,17,41,0.5302477478981018
0,ventricle_right,17,42,0.5229344367980957
0,ventricle_right,17,43,0.5246306657791138
0,ventricle_right,17,44,0.5205952525138855
0,ventricle_right,17,45,0.5251532793045044
0,ventricle_right,17,46,0.5122103095054626
0,ventricle_right,17,47,0.5073080062866211
0,ventricle_right,17,48,0.49629807472229004
0,ventricle_right,17,49,0.5002803802490234
0,ventricle_right,17,50,0.4868450462818146
0,ventricle_right,17,51,0.48040029406547546
0,ventricle_right,17,52,0.4807242751121521
0,ventricle_right,17,53,0.4750751256942749
0,ventricle_right,17,54,0.4599454700946808
0,ventricle_right,17,55,0.4499964416027069
0,ventricle_right,17,56,0.4482329785823822
0,ventricle_right,17,57,0.4540918171405792
0,ventricle_right,17,58,0.43813300132751465
0,ventricle_right,17,59,0.4365585148334503
0,ventricle_right,17,60,0.44088834524154663
0,ventricle_right,17,61,0.4303695559501648
0,ventricle_right,17,62,0.4090968668460846
0,ventricle_right,17,63,0.3984987139701843
0,ventricle_right,17,64,0.3921055197715759
0,ventricle_right,17,65,0.38733455538749695
0,ventricle_right,17,66,0.38597795367240906
0,ventricle_right,17,67,0.36802661418914795
0,ventricle_right,17,68,0.377341628074646
0,ventricle_right,17,69,0.3639574944972992
0,ventricle_right,17,70,0.3701362609863281
0,ventricle_right,17,71,0.3603835105895996
0,ventricle_right,17,72,0.3757568299770355
0,ventricle_right,17,73,0.36528393626213074
0,ventricle_right,17,74,0.34876537322998047
0,ventricle_right,17,75,0.32687246799468994
0,ventricle_right,17,76,0.3262883424758911
0,ventricle_right,17,77,0.3161366581916809
0,ventricle_right,17,78,0.31403848528862
0,ventricle_right,17,79,0.3093095123767853
0,ventricle_right,17,80,0.3133088946342468
0,ventricle_right,17,81,0.3118031322956085
0,ventricle_right,17,82,0.33071914315223694
0,ventricle_right,17,83,0.3297617435455322
0,ventricle_right,17,84,0.3272188901901245
0,ventricle_right,17,85,0.31285345554351807
0,ventricle_right,17,86,0.2933066189289093
0,ventricle_right,17,87,0.2860056757926941
0,ventricle_right,17,88,0.2572874128818512
0,ventricle_right,17,89,0.2676318883895874
0,ventricle_right,17,90,0.2776103615760803
0,ventricle_right,17,91,0.2721911668777466
0,ventricle_right,17,92,0.2594129145145416
0,ventricle_right,17,93,0.2556903660297394
0,ventricle_right,17,94,0.2682964503765106
0,ventricle_right,17,95,0.2671721279621124
0,ventricle_right,17,96,0.24823278188705444
0,ventricle_right,17,97,0.23945148289203644
0,ventricle_right,17,98,0.25619980692863464
0,ventricle_right,17,99,0.25678887963294983
0,ventricle_right,17,100,0.25163891911506653
0,ventricle_left,18,1,1.2059521675109863
0,ventricle_left,18,2,0.981113851070404
0,ventricle_left,18,3,0.9027554988861084
0,ventricle_left,18,4,0.8976718783378601
0,ventricle_left,18,5,0.8587425351142883
0,ventricle_left,18,6,0.8497713208198547
0,ventricle_left,18,7,0.8320290446281433
0,ventricle_left,18,8,0.817012369632721
0,ventricle_left,18,9,0.8102795481681824
0,ventricle_left,18,10,0.7952134609222412
0,ventricle_left,18,11,0.7810866832733154
0,ventricle_left,18,12,0.7739244103431702
0,ventricle_left,18,13,0.7607581615447998
0,ventricle_left,18,14,0.7488903999328613
0,ventricle_left,18,15,0.7421630024909973
0,ventricle_left,18,16,0.7323660850524902
0,ventricle_left,18,17,0.7215654850006104
0,ventricle_left,18,18,0.7175763249397278
0,ventricle_left,18,19,0.7143568396568298
0,ventricle_left,18,20,0.7171936631202698
0,ventricle_left,18,21,0.70064377784729
0,ventricle_left,18,22,0.7005091309547424
0,ventricle_left,18,23,0.6760256290435791
0,ventricle_left,18,24,0.6622852683067322
0,ventricle_left,18,25,0.6561132073402405
0,ventricle_left,18,26,0.6409245133399963
0,ventricle_left,18,27,0.62898188829422
0,ventricle_left,18,28,0.6173960566520691
0,ventricle_left,18,29,0.6180946230888367
0,ventricle_left,18,30,0.6120649576187134
0,ventricle_left,18,31,0.6163679957389832
0,ventricle_left,18,32,0.6158636212348938
0,ventricle_left,18,33,0.6098990440368652
0,ventricle_left,18,34,0.6083257794380188
0,ventricle_left,18,35,0.5974522233009338
0,ventricle_left,18,36,0.5888888239860535
0,ventricle_left,18,37,0.5827271938323975
0,ventricle_left,18,38,0.5575897693634033
0,ventricle_left,18,39,0.5587232708930969
0,ventricle_left,18,40,0.5428429245948792
0,ventricle_left,18,41,0.5302484035491943
0,ventricle_left,18,42,0.5242672562599182
0,ventricle_left,18,43,0.5179545879364014
0,ventricle_left,18,44,0.5081972479820251
0,ventricle_left,18,45,0.5010386109352112
0,ventricle_left,18,46,0.4896588921546936
0,ventricle_left,18,47,0.4816356599330902
0,ventricle_left,18,48,0.4769555926322937
0,ventricle_left,18,49,0.47741520404815674
0,ventricle_left,18,50,0.48557889461517334
0,ventricle_left,18,51,0.47969403862953186
0,ventricle_left,18,52,0.4804826080799103
0,ventricle_left,18,53,0.47428232431411743
