fold,method,biomarker,metric_scope,trajectory_coverage,mean_width,median_width,mean_absolute_error,n_test_subjects
5,single_cp,ventricle_right,biomarker,0.9,0.6878035551015138,0.6292008912343761,0.09448036,230
5,single_cp,ventricle_left,biomarker,0.9217391304347826,0.6996890301444643,0.6361886706256179,0.10195805,230
6,bonferroni_cp,hippocampus_right,biomarker,0.9869565217391304,1.8491039544950856,1.702074185716338,0.15149215,230
6,bonferroni_cp,hippocampus_left,biomarker,0.991304347826087,1.9551094033571192,1.7748204856735796,0.15609634,230
6,bonferroni_cp,ventricle_right,biomarker,0.9652173913043478,1.5586372497687329,1.4032981954427708,0.11328251,230
6,bonferroni_cp,ventricle_left,biomarker,0.9739130434782609,1.5504465762651694,1.4060724191048735,0.10590275,230
6,joint_cp,hippocampus_right,biomarker,0.9782608695652174,1.5954159029514832,1.4685579019469124,0.15149215,230
6,joint_cp,hippocampus_left,biomarker,0.9826086956521739,1.6242568597629707,1.474477256235975,0.15609634,230
6,joint_cp,ventricle_right,biomarker,0.9478260869565217,1.271331470024312,1.1446262803993914,0.11328251,230
6,joint_cp,ventricle_left,biomarker,0.9652173913043478,1.2752218970483598,1.1564760534977836,0.10590275,230
6,raw_dkgp,hippocampus_right,biomarker,0.05217391304347826,0.13407796386680587,0.12341688016854255,0.15149215,230
6,raw_dkgp,hippocampus_left,biomarker,0.043478260869565216,0.13650174362110126,0.12391433977704688,0.15609634,230
6,raw_dkgp,ventricle_right,biomarker,0.16956521739130434,0.10684206831918268,0.09619382681373012,0.11328251,230
6,raw_dkgp,ventricle_left,biomarker,0.10869565217391304,0.10716901788323789,0.09718967588755278,0.10590275,230
6,single_cp,hippocampus_right,biomarker,0.9,1.0707452405833604,0.9856059358075484,0.15149215,230
6,single_cp,hippocampus_left,biomarker,0.9260869565217391,1.1678215813881807,1.0601318078162123,0.15609634,230
6,single_cp,ventricle_right,biomarker,0.8869565217391304,0.7886354048860527,0.7100373359504175,0.11328251,230
6,single_cp,ventricle_left,biomarker,0.8608695652173913,0.6367148877677021,0.5774254051888761,0.10590275,230
7,bonferroni_cp,hippocampus_right,biomarker,0.9608695652173913,1.5859478278228314,1.4176277517346847,0.17988884,230
7,bonferroni_cp,hippocampus_left,biomarker,0.9652173913043478,1.7355209280128214,1.571833847283628,0.16156423,230
7,bonferroni_cp,ventricle_right,biomarker,0.9826086956521739,1.155974881822441,1.0202186643528535,0.101568796,230
7,bonferroni_cp,ventricle_left,biomarker,0.9869565217391304,1.2340971274869454,1.1216758634363586,0.094735496,230
7,joint_cp,hippocampus_right,biomarker,0.9782608695652174,1.689624356050993,1.5103008655921002,0.17988884,230
7,joint_cp,hippocampus_left,biomarker,0.9304347826086956,1.3172894422561114,1.1930482073634963,0.16156423,230
7,joint_cp,ventricle_right,biomarker,0.9956521739130435,1.7279459951259397,1.5250182187713222,0.101568796,230
7,joint_cp,ventricle_left,biomarker,0.991304347826087,1.3169574206510815,1.1969879185488566,0.094735496,230
7,raw_dkgp,hippocampus_right,biomarker,0.0391304347826087,0.13981749604052418,0.12497836252104233,0.17988884,230
7,raw_dkgp,hippocampus_left,biomarker,0.030434782608695653,0.10900654380204118,0.0987255021578097,0.16156423,230
7,raw_dkgp,ventricle_right,biomarker,0.21739130434782608,0.1429886361820824,0.12619623290891496,0.101568796,230
7,raw_dkgp,ventricle_left,biomarker,0.10869565217391304,0.10897906880188483,0.09905151577798939,0.094735496,230
7,single_cp,hippocampus_right,biomarker,0.8782608695652174,1.1707665108263956,1.0465105266593255,0.17988884,230
7,single_cp,hippocampus_left,biomarker,0.908695652173913,1.1905619132228942,1.078273089240831,0.16156423,230
7,single_cp,ventricle_right,biomarker,0.9434782608695652,0.809432173215505,0.7143734899674001,0.101568796,230
7,single_cp,ventricle_left,biomarker,0.9652173913043478,0.7850953161989095,0.7135763037310596,0.094735496,230
8,bonferroni_cp,hippocampus_right,biomarker,0.9826086956521739,1.5733666884671729,1.3937647890014517,0.14755361,230
8,bonferroni_cp,hippocampus_left,biomarker,0.9869565217391304,1.8607962797714794,1.671247299815981,0.15809427,230
8,bonferroni_cp,ventricle_right,biomarker,0.9739130434782609,1.4374701277279762,1.2768709529321356,0.1098693,230
8,bonferroni_cp,ventricle_left,biomarker,0.9739130434782609,1.4907585134726624,1.33331393068147,0.113660894,230
8,joint_cp,hippocampus_right,biomarker,0.9739130434782609,1.4703786001613637,1.302532927910601,0.14755361,230
8,joint_cp,hippocampus_left,biomarker,0.9565217391304348,1.361353331564123,1.2226798302452746,0.15809427,230
8,joint_cp,ventricle_right,biomarker,0.9826086956521739,1.5540229792353193,1.3804021134762259,0.1098693,230
8,joint_cp,ventricle_left,biomarker,0.9652173913043478,1.3540295694840605,1.2110254419022226,0.113660894,230
8,raw_dkgp,hippocampus_right,biomarker,0.05217391304347826,0.12313789393921844,0.10908153961965533,0.14755361,230
8,raw_dkgp,hippocampus_left,biomarker,0.034782608695652174,0.11400749585008106,0.10239418558039512,0.15809427,230
8,raw_dkgp,ventricle_right,biomarker,0.16956521739130434,0.13014275151664115,0.11560274953950934,0.1098693,230
8,raw_dkgp,ventricle_left,biomarker,0.14782608695652175,0.11339416222420276,0.10141818060075536,0.113660894,230
8,single_cp,hippocampus_right,biomarker,0.9217391304347826,1.1654011450306663,1.0323690547866882,0.14755361,230
8,single_cp,hippocampus_left,biomarker,0.9217391304347826,1.2064010647714276,1.0835116900824726,0.15809427,230
8,single_cp,ventricle_right,biomarker,0.8695652173913043,0.7208333396511996,0.6402993255661293,0.1098693,230
8,single_cp,ventricle_left,biomarker,0.8826086956521739,0.7441279298551373,0.6655377957720532,0.113660894,230
9,bonferroni_cp,hippocampus_right,biomarker,0.9695652173913043,1.647388266984987,1.518587641256154,0.15255426,230
9,bonferroni_cp,hippocampus_left,biomarker,0.9826086956521739,1.7564648407031227,1.6160130277983313,0.15742172,230
9,bonferroni_cp,ventricle_right,biomarker,0.9826086956521739,1.2883681788259136,1.1651594989599516,0.1041194,230
9,bonferroni_cp,ventricle_left,biomarker,0.9739130434782609,1.3077309051477068,1.2035112704481143,0.10595148,230
9,joint_cp,hippocampus_right,biomarker,0.9652173913043478,1.4813723281367994,1.3655516156640815,0.15255426,230
9,joint_cp,hippocampus_left,biomarker,0.9521739130434783,1.4719038040412116,1.3542062829133243,0.15742172,230
9,joint_cp,ventricle_right,biomarker,0.991304347826087,1.4573533868546085,1.3179843851642872,0.1041194,230
9,joint_cp,ventricle_left,biomarker,0.9782608695652174,1.3264338782277876,1.2207237097994827,0.10595148,230
9,raw_dkgp,hippocampus_right,biomarker,0.07391304347826087,0.12847352819085056,0.11842885860554563,0.15255426,230
9,raw_dkgp,hippocampus_left,biomarker,0.034782608695652174,0.1276523607677691,0.11744492303492354,0.15742172,230
9,raw_dkgp,ventricle_right,biomarker,0.12608695652173912,0.1263904609758627,0.11430354195658243,0.1041194,230
