model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
drmc,1,joint_cp,hippocampus_right,biomarker,0.9521739130434783,0.9882865443735009,1.871980132145482,1.8591278587223863,0.19420883897742178,230
drmc,1,joint_cp,ventricle_left,biomarker,0.9739130434782609,0.9939229249011857,1.7388392069489078,1.7437762221576583,0.14950619829170744,230
drmc,1,joint_cp,ventricle_right,biomarker,0.9565217391304348,0.9917163874772571,1.5139639781945593,1.4991340279759382,0.19601615149174267,230
drmc,1,raw,hippocampus_left,biomarker,0.36086956521739133,0.6765541101410667,0.46957720608916725,0.46980511898385785,0.19177697783961123,230
drmc,1,raw,hippocampus_right,biomarker,0.34782608695652173,0.6534572432398519,0.4567291597390931,0.45359343840291627,0.19420883897742178,230
drmc,1,raw,ventricle_left,biomarker,0.49130434782608695,0.728233216059303,0.42424518749708334,0.4254497295470567,0.14950619829170744,230
drmc,1,raw,ventricle_right,biomarker,0.28695652173913044,0.5161447972317538,0.36937971767411804,0.36576147912698426,0.19601615149174267,230
drmc,1,single_cp,hippocampus_left,biomarker,0.9043478260869565,0.9756154232241189,1.5755161778035895,1.5762808666514698,0.19177697783961123,230
drmc,1,single_cp,hippocampus_right,biomarker,0.8826086956521739,0.9682190997408389,1.5048350422009265,1.4945034414072491,0.19420883897742178,230
drmc,1,single_cp,ventricle_left,biomarker,0.8956521739130435,0.960233703494573,1.0361372738115755,1.0390791360945963,0.14950619829170744,230
drmc,1,single_cp,ventricle_right,biomarker,0.8565217391304348,0.9590262394610221,1.0096258439031156,0.999736109919899,0.19601615149174267,230
drmc,1,bonferroni_cp,ALL_JOINT,joint,0.8913043478260869,,,1.8860904888704995,,230
drmc,1,joint_cp,ALL_JOINT,joint,0.8608695652173913,,,1.7569030543394801,,230
drmc,1,raw,ALL_JOINT,joint,0.02608695652173913,,,0.4286524415152038,,230
drmc,1,single_cp,ALL_JOINT,joint,0.6782608695652174,,,1.2773998885183036,,230
drmc,2,bonferroni_cp,hippocampus_left,biomarker,0.9739130434782609,0.993100414078675,2.596628779522943,2.6224534469639953,0.22436846211457978,230
drmc,2,bonferroni_cp,hippocampus_right,biomarker,0.9782608695652174,0.9940165631469979,2.3126645748255297,2.32841479283515,0.20093020758921354,230
drmc,2,bonferroni_cp,ventricle_left,biomarker,0.9869565217391304,0.9972670807453415,1.960785729536911,1.9494644104077512,0.13402594240093404,230
drmc,2,bonferroni_cp,ventricle_right,biomarker,0.9826086956521739,0.9945341614906832,1.6828259857099228,1.6900675857786631,0.13808472450694245,230
drmc,2,joint_cp,hippocampus_left,biomarker,0.9521739130434783,0.9870445134575568,2.150530470020478,2.1719184846061954,0.22436846211457978,230
drmc,2,joint_cp,hippocampus_right,biomarker,0.9782608695652174,0.9931469979296066,2.0486479678628586,2.0626001217852403,0.20093020758921354,230
drmc,2,joint_cp,ventricle_left,biomarker,0.9869565217391304,0.9972670807453415,2.038663876210477,2.0268928988966426,0.13402594240093404,230
drmc,2,joint_cp,ventricle_right,biomarker,0.9826086956521739,0.9963975155279503,1.966551161843223,1.975013698760121,0.13808472450694245,230
drmc,2,raw,hippocampus_left,biomarker,0.3,0.6081383712905452,0.4906617590805787,0.49554161593737045,0.22436846211457978,230
drmc,2,raw,hippocampus_right,biomarker,0.25217391304347825,0.6144082125603865,0.46741640115230043,0.4705997033481997,0.20093020758921354,230
drmc,2,raw,ventricle_left,biomarker,0.5869565217391305,0.7982591442374051,0.4651384472779883,0.462452799008751,0.13402594240093404,230
drmc,2,raw,ventricle_right,biomarker,0.5739130434782609,0.7695151828847481,0.44868532103142494,0.45061612057886197,0.13808472450694245,230
drmc,2,single_cp,hippocampus_left,biomarker,0.8913043478260869,0.9714423740510697,1.695578812890043,1.7124421240064767,0.22436846211457978,230
drmc,2,single_cp,hippocampus_right,biomarker,0.9347826086956522,0.9811680469289165,1.5046120125385036,1.5148590528898533,0.20093020758921354,230
drmc,2,single_cp,ventricle_left,biomarker,0.9217391304347826,0.976407867494824,1.1045963846840785,1.0982185903174915,0.13402594240093404,230
drmc,2,single_cp,ventricle_right,biomarker,0.9130434782608695,0.9726190476190477,1.0675585893743453,1.0721525476444491,0.13808472450694245,230
drmc,2,bonferroni_cp,ALL_JOINT,joint,0.9347826086956522,,,2.14760005899639,,230
drmc,2,joint_cp,ALL_JOINT,joint,0.9173913043478261,,,2.05910630101205,,230
drmc,2,raw,ALL_JOINT,joint,0.06956521739130435,,,0.46980255971829576,,230
drmc,2,single_cp,ALL_JOINT,joint,0.7434782608695653,,,1.3494180787145678,,230
drmc,3,bonferroni_cp,hippocampus_left,biomarker,0.9782608695652174,0.9970581592320723,2.636823054214238,2.6754385262066998,0.19055209881816373,230
drmc,3,bonferroni_cp,hippocampus_right,biomarker,0.9565217391304348,0.9883416462764288,2.3808979610964816,2.4020977723738626,0.20023640774015902,230
drmc,3,bonferroni_cp,ventricle_left,biomarker,0.9739130434782609,0.9933178053830227,1.7795765983068565,1.7485784750163553,0.15098705106561697,230
drmc,3,bonferroni_cp,ventricle_right,biomarker,0.9782608695652174,0.9945496894409938,1.7272393764465837,1.6941213808411157,0.14420003953254174,230
drmc,3,joint_cp,hippocampus_left,biomarker,0.9565217391304348,0.9912902315076229,1.980124505735891,2.00912282713278,0.19055209881816373,230
drmc,3,joint_cp,hippocampus_right,biomarker,0.9304347826086956,0.9798633854068637,2.101632608809046,2.1203458066903287,0.20023640774015902,230
drmc,3,joint_cp,ventricle_left,biomarker,0.9739130434782609,0.9933178053830227,1.8856853761172094,1.852838963194276,0.15098705106561697,230
drmc,3,joint_cp,ventricle_right,biomarker,0.9826086956521739,0.9951708074534161,1.9223248572883564,1.8854663030867198,0.14420003953254174,230
drmc,3,raw,hippocampus_left,biomarker,0.3130434782608696,0.6542157600853252,0.4600204615029291,0.46675732130804,0.19055209881816373,230
