model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
dqr,0,bonferroni_cp,hippocampus_right,biomarker,0.9739130434782608,0.9953362820754124,1.7160051838603512,1.7071049900807418,0.1855185748997809,230
dqr,0,bonferroni_cp,ventricle_left,biomarker,0.9869565217391304,0.9965700483091788,1.6827392899401017,1.69032555714177,0.1270138696478388,230
dqr,0,bonferroni_cp,ventricle_right,biomarker,0.9652173913043478,0.9871256038647344,1.4747033386407515,1.4839877619583004,0.1487003398949043,230
dqr,0,joint_cp,hippocampus_left,biomarker,0.9739130434782608,0.993750862663906,1.722316724426487,1.7140348663158786,0.1918696130708582,230
dqr,0,joint_cp,hippocampus_right,biomarker,0.9739130434782608,0.9953362820754124,1.7164776045170826,1.707574960491151,0.1855185748997809,230
dqr,0,joint_cp,ventricle_left,biomarker,0.9478260869565216,0.9874965493443756,1.166345014760778,1.1716032297345451,0.1270138696478388,230
dqr,0,joint_cp,ventricle_right,biomarker,0.9652173913043478,0.9871256038647344,1.5252148813983328,1.534817314808553,0.1487003398949043,230
dqr,0,raw,hippocampus_left,biomarker,0.5130434782608696,0.7953257732605559,0.614037973053196,0.6110853364706036,0.1918696130708582,230
dqr,0,raw,hippocampus_right,biomarker,0.591304347826087,0.8413855950812472,0.7104569451060787,0.7067721051399846,0.1855185748997809,230
dqr,0,raw,ventricle_left,biomarker,0.6869565217391305,0.8552326055586924,0.5638428651697464,0.5663848291332098,0.1270138696478388,230
dqr,0,raw,ventricle_right,biomarker,0.8,0.9160256289604116,0.7095401554284714,0.7140072716213927,0.1487003398949043,230
dqr,0,single_cp,hippocampus_left,biomarker,0.8826086956521739,0.9594202898550724,1.1883691374132423,1.1826547967002357,0.1918696130708582,230
dqr,0,single_cp,hippocampus_right,biomarker,0.9217391304347826,0.9734293242988896,1.2834850327220455,1.276828138202207,0.1855185748997809,230
dqr,0,single_cp,ventricle_left,biomarker,0.917391304347826,0.97689770374553,0.9634927832491226,0.9678364826827212,0.1270138696478388,230
dqr,0,single_cp,ventricle_right,biomarker,0.8913043478260869,0.9617184265010352,0.8948750763116501,0.9005090223447954,0.1487003398949043,230
dqr,0,bonferroni_cp,ALL_JOINT,joint,0.9304347826086956,,,1.6937170838219016,,230
dqr,0,joint_cp,ALL_JOINT,joint,0.9043478260869564,,,1.532007592837532,,230
dqr,0,raw,ALL_JOINT,joint,0.2347826086956521,,,0.6495623855912976,,230
dqr,0,single_cp,ALL_JOINT,joint,0.7434782608695653,,,1.0819571099824898,,230
dqr,1,bonferroni_cp,hippocampus_left,biomarker,0.982608695652174,0.9962042788129744,2.160938864471278,2.1619876927054094,0.1982099982917107,230
dqr,1,bonferroni_cp,hippocampus_right,biomarker,0.9695652173913044,0.9930449984797812,2.053314463382892,2.0392172203332293,0.1835036396919686,230
dqr,1,bonferroni_cp,ventricle_left,biomarker,0.9739130434782608,0.9950741890959284,1.327198622944554,1.3309668838397102,0.1526105579536026,230
dqr,1,bonferroni_cp,ventricle_right,biomarker,0.982608695652174,0.9963504611330698,1.4342685512791389,1.420219253196784,0.1395713829053015,230
dqr,1,joint_cp,hippocampus_left,biomarker,0.9521739130434784,0.9887284334023464,1.7917025977544931,1.7925722143376313,0.1982099982917107,230
dqr,1,joint_cp,hippocampus_right,biomarker,0.9347826086956522,0.9867118509509814,1.8025381287084927,1.7901626165500573,0.1835036396919686,230
dqr,1,joint_cp,ventricle_left,biomarker,0.9739130434782608,0.9950741890959284,1.2993133611584122,1.3030024485676084,0.1526105579536026,230
dqr,1,joint_cp,ventricle_right,biomarker,0.9695652173913044,0.9940107597716292,1.267868118692469,1.255448786822758,0.1395713829053015,230
dqr,1,raw,hippocampus_left,biomarker,0.6391304347826087,0.863658732571776,0.8449602181928964,0.8453703261085479,0.1982099982917107,230
dqr,1,raw,hippocampus_right,biomarker,0.6,0.8465433358911619,0.9151485126077454,0.9088654657394571,0.1835036396919686,230
dqr,1,raw,ventricle_left,biomarker,0.7130434782608696,0.8697168049341962,0.6929447038199507,0.694912153442613,0.1526105579536026,230
dqr,1,raw,ventricle_right,biomarker,0.7565217391304347,0.9111611576828968,0.6735378078709359,0.6669402056129239,0.1395713829053015,230
dqr,1,single_cp,hippocampus_left,biomarker,0.8739130434782608,0.9645196832153354,1.263361578704676,1.263974760926278,0.1982099982917107,230
dqr,1,single_cp,hippocampus_right,biomarker,0.8826086956521739,0.967928424232772,1.4093400399743836,1.3996640700060976,0.1835036396919686,230
dqr,1,single_cp,ventricle_left,biomarker,0.9347826086956522,0.9791407867494824,0.9603034017707908,0.963029952035249,0.1526105579536026,230
dqr,1,single_cp,ventricle_right,biomarker,0.8913043478260869,0.9709415101806406,0.8737846783886666,0.8652255690116055,0.1395713829053015,230
dqr,1,bonferroni_cp,ALL_JOINT,joint,0.9304347826086956,,,1.7380977625187832,,230
dqr,1,joint_cp,ALL_JOINT,joint,0.8782608695652174,,,1.5352965165695138,,230
dqr,1,raw,ALL_JOINT,joint,0.3347826086956522,,,0.7790220377258856,,230
dqr,1,single_cp,ALL_JOINT,joint,0.7434782608695653,,,1.1229735879948075,,230
dqr,2,bonferroni_cp,hippocampus_left,biomarker,0.9869565217391304,0.9982142857142856,2.054150955907464,2.0745804318989363,0.1996572971215961,230
dqr,2,bonferroni_cp,hippocampus_right,biomarker,0.982608695652174,0.9970186335403728,1.9110873960441483,1.9241027046413333,0.1768620044309571,230
dqr,2,bonferroni_cp,ventricle_left,biomarker,0.982608695652174,0.9956780538302278,1.3886555807578147,1.380637665922234,0.1287884981761465,230
dqr,2,bonferroni_cp,ventricle_right,biomarker,0.9739130434782608,0.9934989648033126,1.5555866718513018,1.5622807309194815,0.1210581384494639,230
dqr,2,joint_cp,hippocampus_left,biomarker,0.9869565217391304,0.9982142857142856,2.013884568340839,2.033913576588843,0.1996572971215961,230
dqr,2,joint_cp,hippocampus_right,biomarker,0.9782608695652174,0.995776397515528,1.7967192692578264,1.8089556828306987,0.1768620044309571,230
dqr,2,joint_cp,ventricle_left,biomarker,0.982608695652174,0.9956780538302278,1.3886555807578147,1.380637665922234,0.1287884981761465,230
dqr,2,joint_cp,ventricle_right,biomarker,0.9608695652173912,0.98472049689441,1.234945665391986,1.2402599300226338,0.1210581384494639,230
dqr,2,raw,hippocampus_left,biomarker,0.6,0.8452570738440303,0.7806457450309989,0.7884096259960717,0.1996572971215961,230
dqr,2,raw,hippocampus_right,biomarker,0.4956521739130435,0.796067977915804,0.5850785993522537,0.5890632305836359,0.1768620044309571,230
dqr,2,raw,ventricle_left,biomarker,0.7913043478260869,0.9110904071773636,0.6407180057751714,0.6370185842086482,0.1287884981761465,230
dqr,2,raw,ventricle_right,biomarker,0.6869565217391305,0.8765044858523119,0.5945261478644855,0.5970845351426729,0.1210581384494639,230
dqr,2,single_cp,hippocampus_left,biomarker,0.8913043478260869,0.9710817805383024,1.3415143659034965,1.354856343255075,0.1996572971215961,230
dqr,2,single_cp,hippocampus_right,biomarker,0.908695652173913,0.977244651483782,1.2562698744720353,1.2648256004589502,0.1768620044309571,230
dqr,2,single_cp,ventricle_left,biomarker,0.9130434782608696,0.9757246376811594,0.912754438995081,0.9074843148123324,0.1287884981761465,230
dqr,2,single_cp,ventricle_right,biomarker,0.908695652173913,0.970771221532091,0.913897252104903,0.917829969129636,0.1210581384494639,230
dqr,2,bonferroni_cp,ALL_JOINT,joint,0.9434782608695652,,,1.7354003833454963,,230
dqr,2,joint_cp,ALL_JOINT,joint,0.9347826086956522,,,1.6159417138411023,,230
dqr,2,raw,ALL_JOINT,joint,0.2652173913043478,,,0.6528939939827572,,230
dqr,2,single_cp,ALL_JOINT,joint,0.7347826086956522,,,1.1112490569139986,,230
dqr,3,bonferroni_cp,hippocampus_left,biomarker,0.9739130434782608,0.9936834180312442,1.9475711700942588,1.9760927577874123,0.2226156777095939,230
dqr,3,bonferroni_cp,hippocampus_right,biomarker,0.9521739130434784,0.9898029989334336,1.8125821902354595,1.8287216472746164,0.2148289766158607,230
dqr,3,bonferroni_cp,ventricle_left,biomarker,0.9739130434782608,0.9951397515527952,1.287193744962582,1.264772349646935,0.1286327742075502,230
dqr,3,bonferroni_cp,ventricle_right,biomarker,0.9782608695652174,0.994083850931677,1.3309721192497537,1.30545213088138,0.1269233398147677,230
dqr,3,joint_cp,hippocampus_left,biomarker,0.9739130434782608,0.9936834180312442,1.8987246939916116,1.926530939892354,0.2226156777095939,230
dqr,3,joint_cp,hippocampus_right,biomarker,0.9347826086956522,0.9842836752619362,1.6611753112986094,1.675966622675077,0.2148289766158607,230
dqr,3,joint_cp,ventricle_left,biomarker,0.9739130434782608,0.9924223602484472,1.2051795418909876,1.1841867371630144,0.1286327742075502,230
dqr,3,joint_cp,ventricle_right,biomarker,0.9739130434782608,0.9922308488612837,1.1878868782357477,1.1651103986408125,0.1269233398147677,230
dqr,3,raw,hippocampus_left,biomarker,0.6695652173913044,0.8823616600790514,0.902360272171743,0.9155750640257008,0.2226156777095939,230
dqr,3,raw,hippocampus_right,biomarker,0.5782608695652174,0.8130602609950436,0.6899895026286478,0.6961332548927577,0.2148289766158607,230
dqr,3,raw,ventricle_left,biomarker,0.7260869565217392,0.8912019260932303,0.6494784053019371,0.6381652582863931,0.1286327742075502,230
dqr,3,raw,ventricle_right,biomarker,0.7391304347826086,0.885205000313696,0.6244203290123268,0.6124477269548525,0.1269233398147677,230
dqr,3,single_cp,hippocampus_left,biomarker,0.9,0.9723444068009286,1.3213694808509422,1.3407205351804858,0.2226156777095939,230
dqr,3,single_cp,hippocampus_right,biomarker,0.8478260869565217,0.956940523244871,1.2899084641536112,1.3013939693923822,0.2148289766158607,230
dqr,3,single_cp,ventricle_left,biomarker,0.8913043478260869,0.971323326432022,0.8854625518969383,0.8700388396617149,0.1286327742075502,230
dqr,3,single_cp,ventricle_right,biomarker,0.9347826086956522,0.9744685990338164,0.9421257740039154,0.9240615047030096,0.1269233398147677,230
dqr,3,bonferroni_cp,ALL_JOINT,joint,0.9043478260869564,,,1.593759721397586,,230
dqr,3,joint_cp,ALL_JOINT,joint,0.8869565217391304,,,1.4879486745928143,,230
dqr,3,raw,ALL_JOINT,joint,0.3347826086956522,,,0.7155803260399259,,230
dqr,3,single_cp,ALL_JOINT,joint,0.7130434782608696,,,1.1090537122343982,,230
dqr,4,bonferroni_cp,hippocampus_left,biomarker,0.9478260869565216,0.98413906142167,1.7148565875033932,1.704706313353098,0.1938920475501242,230
dqr,4,bonferroni_cp,hippocampus_right,biomarker,0.9782608695652174,0.994052795031056,1.780081356291648,1.7616099425674294,0.1969607460011693,230
dqr,4,bonferroni_cp,ventricle_left,biomarker,0.991304347826087,0.9978260869565218,1.4503698315299431,1.4357404773744529,0.1275726503096151,230
dqr,4,bonferroni_cp,ventricle_right,biomarker,0.982608695652174,0.9952898550724636,1.5264698481191157,1.5183472429295886,0.1239460606104978,230
dqr,4,joint_cp,hippocampus_left,biomarker,0.9478260869565216,0.98413906142167,1.6854644383751236,1.6754881370069794,0.1938920475501242,230
dqr,4,joint_cp,hippocampus_right,biomarker,0.9739130434782608,0.9930262249827468,1.653163757660934,1.6360093328849488,0.1969607460011693,230
dqr,4,joint_cp,ventricle_left,biomarker,0.9739130434782608,0.9930434782608696,1.200820979086248,1.1887087336447772,0.1275726503096151,230
dqr,4,joint_cp,ventricle_right,biomarker,0.9521739130434784,0.9835573122529644,1.1214574245189075,1.1154899591887175,0.1239460606104978,230
dqr,4,raw,hippocampus_left,biomarker,0.5826086956521739,0.8326367714411192,0.7244639621715145,0.720175843922072,0.1938920475501242,230
dqr,4,raw,hippocampus_right,biomarker,0.508695652173913,0.800287188656754,0.676151717429038,0.6691354773741501,0.1969607460011693,230
dqr,4,raw,ventricle_left,biomarker,0.6739130434782609,0.8545923520923522,0.590650733915655,0.5846930543081458,0.1275726503096151,230
dqr,4,raw,ventricle_right,biomarker,0.7260869565217392,0.8771259175607001,0.5692593818534369,0.5662302560472987,0.1239460606104978,230
dqr,4,single_cp,hippocampus_left,biomarker,0.8739130434782608,0.9585369220151828,1.2492518650035458,1.2418575155256022,0.1938920475501242,230
dqr,4,single_cp,hippocampus_right,biomarker,0.9217391304347826,0.9801863354037268,1.2619983799504004,1.2489029705114072,0.1969607460011693,230
dqr,4,single_cp,ventricle_left,biomarker,0.908695652173913,0.9726173222912352,0.8683258261359614,0.8595673386407396,0.1275726503096151,230
dqr,4,single_cp,ventricle_right,biomarker,0.8913043478260869,0.9638986134638308,0.8858501082290168,0.8811363494246027,0.1239460606104978,230
dqr,4,bonferroni_cp,ALL_JOINT,joint,0.9304347826086956,,,1.6051009940561425,,230
dqr,4,joint_cp,ALL_JOINT,joint,0.8913043478260869,,,1.4039240406813556,,230
dqr,4,raw,ALL_JOINT,joint,0.2130434782608695,,,0.6350586579129167,,230
dqr,4,single_cp,ALL_JOINT,joint,0.7260869565217392,,,1.057866043525588,,230
dqr,5,bonferroni_cp,hippocampus_left,biomarker,0.982608695652174,0.9959316770186336,2.036032847011132,2.0208627794522607,0.1920736467114329,230
dqr,5,bonferroni_cp,hippocampus_right,biomarker,0.991304347826087,0.9990217391304348,2.127471226108077,2.1148548680470407,0.1779161063029035,230
dqr,5,bonferroni_cp,ventricle_left,biomarker,0.9695652173913044,0.9944151138716356,1.4047890965252412,1.3993607111600104,0.138164924303694,230
dqr,5,bonferroni_cp,ventricle_right,biomarker,0.9739130434782608,0.99268115942029,1.2350831699241354,1.216210368138508,0.1288109789526417,230
dqr,5,joint_cp,hippocampus_left,biomarker,0.9565217391304348,0.9914818997427692,1.6951552235811755,1.6825249660181651,0.1920736467114329,230
dqr,5,joint_cp,hippocampus_right,biomarker,0.982608695652174,0.9960144927536232,1.843277475282815,1.8323464467694213,0.1779161063029035,230
dqr,5,joint_cp,ventricle_left,biomarker,0.9608695652173912,0.9905848861283644,1.2566387229755027,1.2517828202139738,0.138164924303694,230
dqr,5,joint_cp,ventricle_right,biomarker,0.9869565217391304,0.9965942028985508,1.3796007704604818,1.358519654209988,0.1288109789526417,230
dqr,5,raw,hippocampus_left,biomarker,0.5869565217391305,0.8345023213501475,0.7317673478961417,0.7263150978888511,0.1920736467114329,230
dqr,5,raw,hippocampus_right,biomarker,0.7086956521739131,0.8841199259677521,0.8861153301119837,0.8808604772374196,0.1779161063029035,230
dqr,5,raw,ventricle_left,biomarker,0.6347826086956522,0.8104329004329004,0.5497258369236482,0.5476015866034921,0.138164924303694,230
dqr,5,raw,ventricle_right,biomarker,0.8043478260869565,0.920916149068323,0.6739637923110675,0.6636652266980672,0.1288109789526417,230
dqr,5,single_cp,hippocampus_left,biomarker,0.9043478260869564,0.973603896103896,1.3304586325526664,1.3205456552793695,0.1920736467114329,230
dqr,5,single_cp,hippocampus_right,biomarker,0.9347826086956522,0.9840062111801244,1.4276576552808318,1.4191913409323396,0.1779161063029035,230
dqr,5,single_cp,ventricle_left,biomarker,0.8956521739130435,0.9648240165631472,0.9582546417027008,0.9545517545675074,0.138164924303694,230
dqr,5,single_cp,ventricle_right,biomarker,0.8913043478260869,0.9652018633540372,0.8605746102203082,0.8474245208692982,0.1288109789526417,230
dqr,5,bonferroni_cp,ALL_JOINT,joint,0.9391304347826088,,,1.687822181699455,,230
dqr,5,joint_cp,ALL_JOINT,joint,0.917391304347826,,,1.531293471802887,,230
dqr,5,raw,ALL_JOINT,joint,0.2739130434782608,,,0.7046105971069574,,230
dqr,5,single_cp,ALL_JOINT,joint,0.7391304347826086,,,1.1354283179121287,,230
dqr,6,bonferroni_cp,hippocampus_left,biomarker,0.9782608695652174,0.996171497584541,2.1619390562599943,2.147466213758019,0.2181364580393535,230
dqr,6,bonferroni_cp,hippocampus_right,biomarker,0.982608695652174,0.9946256038647344,1.987220281251303,1.9806026955504463,0.2311514372821619,230
dqr,6,bonferroni_cp,ventricle_left,biomarker,0.9565217391304348,0.988117196812849,1.342952317947012,1.3399242893690204,0.1496808411870806,230
dqr,6,bonferroni_cp,ventricle_right,biomarker,0.9565217391304348,0.9855688876341052,1.2807155571781337,1.2773436630480783,0.1388744291487454,230
dqr,6,joint_cp,hippocampus_left,biomarker,0.9695652173913044,0.9948704435660958,1.992683222378643,1.9793434428181105,0.2181364580393535,230
dqr,6,joint_cp,hippocampus_right,biomarker,0.982608695652174,0.9946256038647344,1.9292454658826503,1.922820940464448,0.2311514372821619,230
dqr,6,joint_cp,ventricle_left,biomarker,0.9565217391304348,0.988117196812849,1.3105573690967842,1.307602383194687,0.1496808411870806,230
dqr,6,joint_cp,ventricle_right,biomarker,0.9521739130434784,0.9825597590814984,1.0786114799360011,1.0757716895567695,0.1388744291487454,230
dqr,6,raw,hippocampus_left,biomarker,0.691304347826087,0.8853058535667232,0.988260270697479,0.9816444804848228,0.2181364580393535,230
dqr,6,raw,hippocampus_right,biomarker,0.5826086956521739,0.8290371102327624,0.7456830679258024,0.7431998899639868,0.2311514372821619,230
dqr,6,raw,ventricle_left,biomarker,0.6956521739130435,0.8491172595520421,0.6449157664714871,0.6434616393627463,0.1496808411870806,230
dqr,6,raw,ventricle_right,biomarker,0.591304347826087,0.7894748729531338,0.5240317307316006,0.5226520492661001,0.1388744291487454,230
dqr,6,single_cp,hippocampus_left,biomarker,0.9130434782608696,0.9723062927410754,1.5077174023217008,1.4976241684545826,0.2181364580393535,230
dqr,6,single_cp,hippocampus_right,biomarker,0.9,0.96779126670431,1.2678114115079555,1.2635895088093303,0.2311514372821619,230
dqr,6,single_cp,ventricle_left,biomarker,0.8826086956521739,0.9565953008344312,0.915524079853159,0.9134597972717248,0.1496808411870806,230
dqr,6,single_cp,ventricle_right,biomarker,0.8782608695652174,0.9549433778781604,0.8441880330346764,0.8419654375041554,0.1388744291487454,230
dqr,6,bonferroni_cp,ALL_JOINT,joint,0.9217391304347826,,,1.686334215431391,,230
dqr,6,joint_cp,ALL_JOINT,joint,0.908695652173913,,,1.5713846140085037,,230
dqr,6,raw,ALL_JOINT,joint,0.2130434782608695,,,0.722739514769414,,230
dqr,6,single_cp,ALL_JOINT,joint,0.7043478260869566,,,1.1291597280099483,,230
dqr,7,bonferroni_cp,hippocampus_left,biomarker,0.9739130434782608,0.9941977225672878,2.016874263799333,2.04923619322546,0.1947243653725966,230
dqr,7,bonferroni_cp,hippocampus_right,biomarker,0.9608695652173912,0.9875189786059352,1.9322608599399516,1.9617526014561883,0.2283736969738377,230
dqr,7,bonferroni_cp,ventricle_left,biomarker,0.982608695652174,0.996135265700483,1.38139487319828,1.3610684293327988,0.1142243192056439,230
dqr,7,bonferroni_cp,ventricle_right,biomarker,0.9869565217391304,0.9971014492753624,1.4857939309091888,1.459160784382568,0.1921231602922037,230
dqr,7,joint_cp,hippocampus_left,biomarker,0.9739130434782608,0.9941977225672878,1.911263566576503,1.9419309104791227,0.1947243653725966,230
dqr,7,joint_cp,hippocampus_right,biomarker,0.9565217391304348,0.9847239475500345,1.8828879484867045,1.911626120351622,0.2283736969738377,230
dqr,7,joint_cp,ventricle_left,biomarker,0.9782608695652174,0.9939613526570048,1.2255333351820084,1.2075003056506493,0.1142243192056439,230
dqr,7,joint_cp,ventricle_right,biomarker,0.991304347826087,0.9978260869565218,1.5744886692851152,1.546265652242695,0.1921231602922037,230
dqr,7,raw,hippocampus_left,biomarker,0.6,0.8538195620804316,0.9500019054771895,0.965245242739982,0.1947243653725966,230
dqr,7,raw,hippocampus_right,biomarker,0.6304347826086957,0.8544220151828847,0.8789423594211525,0.8923574947215309,0.2283736969738377,230
dqr,7,raw,ventricle_left,biomarker,0.7956521739130434,0.9310468034381078,0.6230642896258923,0.6138962511791124,0.1142243192056439,230
dqr,7,raw,ventricle_right,biomarker,0.8173913043478261,0.9367322291235336,0.7328456653864704,0.7197092636408439,0.1921231602922037,230
dqr,7,single_cp,hippocampus_left,biomarker,0.9,0.9761991028295376,1.5536789398552413,1.5786086288819332,0.1947243653725966,230
dqr,7,single_cp,hippocampus_right,biomarker,0.8652173913043478,0.9489406487232572,1.2533136496280617,1.2724427449587776,0.2283736969738377,230
dqr,7,single_cp,ventricle_left,biomarker,0.9521739130434784,0.9879380764163372,0.901003557082424,0.8877457995932617,0.1142243192056439,230
dqr,7,single_cp,ventricle_right,biomarker,0.9391304347826088,0.981504485852312,0.927450777462276,0.9108260410580384,0.1921231602922037,230
dqr,7,bonferroni_cp,ALL_JOINT,joint,0.9217391304347826,,,1.7078045020992538,,230
dqr,7,joint_cp,ALL_JOINT,joint,0.9130434782608696,,,1.651830747181022,,230
dqr,7,raw,ALL_JOINT,joint,0.3043478260869565,,,0.7978020630703673,,230
dqr,7,single_cp,ALL_JOINT,joint,0.7347826086956522,,,1.162405803623003,,230
dqr,8,bonferroni_cp,hippocampus_left,biomarker,1.0,1.0,2.4050569773408195,2.452903104217332,0.2166586645510677,230
dqr,8,bonferroni_cp,hippocampus_right,biomarker,0.991304347826087,0.9987351778656128,2.271316415788828,2.3218531966293896,0.1959236251537102,230
dqr,8,bonferroni_cp,ventricle_left,biomarker,0.982608695652174,0.99649209486166,1.3647577914014233,1.343905062234608,0.1433611810261223,230
dqr,8,bonferroni_cp,ventricle_right,biomarker,0.982608695652174,0.9966183574879228,1.7485533883914337,1.7012787886446037,0.1370802862473023,230
dqr,8,joint_cp,hippocampus_left,biomarker,0.991304347826087,0.9980676328502416,2.055896696923864,2.096796640306819,0.2166586645510677,230
dqr,8,joint_cp,hippocampus_right,biomarker,0.9695652173913044,0.992830478700044,1.7460200704789235,1.7848690098127988,0.1959236251537102,230
dqr,8,joint_cp,ventricle_left,biomarker,0.9695652173913044,0.992473649538867,1.2501481866425548,1.2310466275829997,0.1433611810261223,230
dqr,8,joint_cp,ventricle_right,biomarker,0.9565217391304348,0.9878623188405796,1.160724767123161,1.1293429407824398,0.1370802862473023,230
dqr,8,raw,hippocampus_left,biomarker,0.6565217391304348,0.8807106902759076,0.8535302818509365,0.8705103860826199,0.2166586645510677,230
dqr,8,raw,hippocampus_right,biomarker,0.6,0.8372933829455569,0.6963783569356788,0.7118727724921949,0.1959236251537102,230
dqr,8,raw,ventricle_left,biomarker,0.7260869565217392,0.883322064409021,0.6356355997338665,0.625923446344051,0.1433611810261223,230
dqr,8,raw,ventricle_right,biomarker,0.6826086956521739,0.8893396337961555,0.6000791868314131,0.5838552021580279,0.1370802862473023,230
dqr,8,single_cp,hippocampus_left,biomarker,0.9043478260869564,0.9770438860656252,1.388065391847732,1.4156795205261603,0.2166586645510677,230
dqr,8,single_cp,hippocampus_right,biomarker,0.908695652173913,0.9729303908651734,1.2990366287252295,1.3279401883320707,0.1959236251537102,230
dqr,8,single_cp,ventricle_left,biomarker,0.8826086956521739,0.9644631696805608,0.8558235208108795,0.8427470201991968,0.1433611810261223,230
dqr,8,single_cp,ventricle_right,biomarker,0.8913043478260869,0.9650016770668944,0.8526910176619872,0.8296373169083766,0.1370802862473023,230
dqr,8,bonferroni_cp,ALL_JOINT,joint,0.9652173913043478,,,1.954985037931483,,230
dqr,8,joint_cp,ALL_JOINT,joint,0.917391304347826,,,1.5605138046212643,,230
dqr,8,raw,ALL_JOINT,joint,0.3217391304347826,,,0.6980404517692234,,230
dqr,8,single_cp,ALL_JOINT,joint,0.717391304347826,,,1.1040010114914511,,230
dqr,9,bonferroni_cp,hippocampus_left,biomarker,0.9652173913043478,0.992159953572997,1.6547771690383295,1.6393740716229883,0.2203245350200856,230
dqr,9,bonferroni_cp,hippocampus_right,biomarker,0.982608695652174,0.9968012422360248,1.915356207145753,1.896032229265153,0.1849974916899191,230
dqr,9,bonferroni_cp,ventricle_left,biomarker,0.9869565217391304,0.99743961352657,1.8746453663807223,1.898922443931691,0.1280480194291164,230
dqr,9,bonferroni_cp,ventricle_right,biomarker,1.0,1.0,2.0846057078946294,2.088362770658009,0.1295945878546306,230
dqr,9,joint_cp,hippocampus_left,biomarker,0.9956521739130436,0.9978260869565218,2.110748628254618,2.0911012295905445,0.2203245350200856,230
dqr,9,joint_cp,hippocampus_right,biomarker,0.9782608695652174,0.9944409937888198,1.656654312073376,1.6399403707381437,0.1849974916899191,230
dqr,9,joint_cp,ventricle_left,biomarker,0.9695652173913044,0.9921394064872324,1.1253461388230095,1.139919623479809,0.1280480194291164,230
dqr,9,joint_cp,ventricle_right,biomarker,0.982608695652174,0.9935472739820566,1.1998016527999105,1.2019640425967455,0.1295945878546306,230
dqr,9,raw,hippocampus_left,biomarker,0.6260869565217392,0.8527388794780099,0.805343031693969,0.7978466887409434,0.2203245350200856,230
dqr,9,raw,hippocampus_right,biomarker,0.5608695652173913,0.8169563648911474,0.7088334741726543,0.7016820720862753,0.1849974916899191,230
dqr,9,raw,ventricle_left,biomarker,0.6434782608695652,0.8429261559696343,0.5461520096760103,0.5532248005789212,0.1280480194291164,230
