model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
mlp,4,bonferroni_cp,hippocampus_right,biomarker,0.9739130434782609,0.9932677708764664,1.9447236061096191,1.924543745127007,0.2006402125666635,230
mlp,4,bonferroni_cp,ventricle_left,biomarker,0.9565217391304348,0.986338226990401,1.3539364337921143,1.3402797683241952,0.13046127380515696,230
mlp,4,bonferroni_cp,ventricle_right,biomarker,0.9695652173913043,0.991304347826087,1.471428394317627,1.4635986740474043,0.12975214155693893,230
mlp,4,joint_cp,hippocampus_left,biomarker,0.9608695652173913,0.987712215320911,2.1005578818493538,2.0881246331889654,0.19788699296358514,230
mlp,4,joint_cp,hippocampus_right,biomarker,0.9782608695652174,0.9955503795721187,2.0827031181935323,2.061091481834947,0.2006402125666635,230
mlp,4,joint_cp,ventricle_left,biomarker,0.908695652173913,0.971318777840517,0.9417014122009277,0.9322028117968635,0.13046127380515696,230
mlp,4,joint_cp,ventricle_right,biomarker,0.9608695652173913,0.9874051069703244,1.251003101387668,1.2443463015196805,0.12975214155693893,230
mlp,4,raw,hippocampus_left,biomarker,0.12173913043478261,0.4612635673505239,0.26782993980603154,0.2662446484560148,0.19788699296358514,230
mlp,4,raw,hippocampus_right,biomarker,0.14782608695652175,0.4745465524813351,0.26555338255592636,0.26279780827966137,0.2006402125666635,230
mlp,4,raw,ventricle_left,biomarker,0.11304347826086956,0.34624364765669113,0.12007087960983757,0.11885976822059927,0.13046127380515696,230
mlp,4,raw,ventricle_right,biomarker,0.1608695652173913,0.43343842148189976,0.15950814221164472,0.15865937230944419,0.12975214155693893,230
mlp,4,single_cp,hippocampus_left,biomarker,0.8826086956521739,0.9649683167074471,1.318088173866272,1.3102863807504506,0.19788699296358514,230
mlp,4,single_cp,hippocampus_right,biomarker,0.8652173913043478,0.9577398205659075,1.2192569822072983,1.2066050884750867,0.2006402125666635,230
mlp,4,single_cp,ventricle_left,biomarker,0.8869565217391304,0.960190413451283,0.8556311726570129,0.8470007315245791,0.13046127380515696,230
mlp,4,single_cp,ventricle_right,biomarker,0.9130434782608695,0.975036075036075,0.9133648872375488,0.9085047176232266,0.12975214155693893,230
mlp,4,bonferroni_cp,ALL_JOINT,joint,0.8782608695652174,,,1.6650387939847022,,230
