model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
gam,6,single_cp,hippocampus_right,biomarker,0.9391304347826087,0.982497804128239,1.2472095489501953,1.2430562519277297,0.1542908258074285,230
gam,6,single_cp,ventricle_left,biomarker,0.8956521739130435,0.9642529330572809,0.788055419921875,0.786278547950566,0.10646616335583267,230
gam,6,single_cp,ventricle_right,biomarker,0.9217391304347826,0.9710041407867495,0.8401608467102051,0.8379488540382596,0.10893927127255502,230
gam,6,bonferroni_cp,ALL_JOINT,joint,0.9347826086956522,,,1.9396597335845727,,230
gam,6,joint_cp,ALL_JOINT,joint,0.8956521739130435,,,1.4092071664312877,,230
gam,6,raw,ALL_JOINT,joint,0.22608695652173913,,,0.4255250330934525,,230
gam,6,single_cp,ALL_JOINT,joint,0.8347826086956521,,,1.0377167822643092,,230
gam,7,bonferroni_cp,hippocampus_left,biomarker,0.9695652173913043,0.9920048309178743,1.8828564882278442,1.9130680239121618,0.15992657415823627,230
gam,7,bonferroni_cp,hippocampus_right,biomarker,0.9521739130434783,0.9855175983436854,1.7685750722885132,1.7955685077843881,0.16904844051105913,230
gam,7,bonferroni_cp,ventricle_left,biomarker,0.9956521739130435,0.9990338164251208,1.8126511573791504,1.785979021328101,0.09819772566003228,230
gam,7,bonferroni_cp,ventricle_right,biomarker,0.991304347826087,0.9978260869565218,1.6222846508026123,1.5932048814524475,0.10338131116428724,230
gam,7,joint_cp,hippocampus_left,biomarker,0.9652173913043478,0.991383712905452,1.5997329652309418,1.6254016180818782,0.15992657415823627,230
gam,7,joint_cp,hippocampus_right,biomarker,0.9304347826086956,0.9811714975845411,1.5185505432130708,1.5417279003848003,0.16904844051105913,230
gam,7,joint_cp,ventricle_left,biomarker,0.9652173913043478,0.9919875776397515,1.0410195212123612,1.0257015080422371,0.09819772566003228,230
gam,7,joint_cp,ventricle_right,biomarker,0.9608695652173913,0.9894409937888199,1.056625872959064,1.0376856477280207,0.10338131116428724,230
gam,7,raw,hippocampus_left,biomarker,0.4826086956521739,0.812904981491938,0.5379535888067162,0.5465853693732944,0.15992657415823627,230
gam,7,raw,hippocampus_right,biomarker,0.4652173913043478,0.7963343057908275,0.5106537980155509,0.518447812854638,0.16904844051105913,230
gam,7,raw,ventricle_left,biomarker,0.6043478260869565,0.8568114373549156,0.3500710428713288,0.3449199455711196,0.09819772566003228,230
gam,7,raw,ventricle_right,biomarker,0.591304347826087,0.844057657318527,0.35531910183666165,0.3489499375090537,0.10338131116428724,230
gam,7,single_cp,hippocampus_left,biomarker,0.9130434782608695,0.9767201518288475,1.1657117009162903,1.184416228250185,0.15992657415823627,230
gam,7,single_cp,hippocampus_right,biomarker,0.8869565217391304,0.9618064182194617,1.145596981048584,1.1630820167118932,0.16904844051105913,230
gam,7,single_cp,ventricle_left,biomarker,0.9217391304347826,0.9799792960662526,0.703655481338501,0.6933015891100244,0.09819772566003228,230
gam,7,single_cp,ventricle_right,biomarker,0.908695652173913,0.9741407867494825,0.756450891494751,0.7428913614588164,0.10338131116428724,230
gam,7,bonferroni_cp,ALL_JOINT,joint,0.9434782608695652,,,1.7719551086192749,,230
gam,7,joint_cp,ALL_JOINT,joint,0.8913043478260869,,,1.307629168559234,,230
gam,7,raw,ALL_JOINT,joint,0.23043478260869565,,,0.4397257663270264,,230
gam,7,single_cp,ALL_JOINT,joint,0.7913043478260869,,,0.9459227988827297,,230
gam,8,bonferroni_cp,hippocampus_left,biomarker,0.9956521739130435,0.9992753623188406,2.5393565893173218,2.5898744683953963,0.15087048097812336,230
gam,8,bonferroni_cp,hippocampus_right,biomarker,0.991304347826087,0.9987263943785682,2.209323287010193,2.2584807209922855,0.1466533857686779,230
gam,8,bonferroni_cp,ventricle_left,biomarker,0.9652173913043478,0.9921960286090721,1.6427420377731323,1.6176418661379521,0.10642632352208829,230
gam,8,bonferroni_cp,ventricle_right,biomarker,0.9782608695652174,0.9951722190852625,1.916400969028473,1.8645883739045677,0.10883777567558663,230
gam,8,joint_cp,hippocampus_left,biomarker,0.9739130434782609,0.9965887132191481,1.8904302585565418,1.9280384178867627,0.15087048097812336,230
gam,8,joint_cp,hippocampus_right,biomarker,0.9826086956521739,0.9960913482652614,1.848067324873846,1.889186815195196,0.1466533857686779,230
gam,8,joint_cp,ventricle_left,biomarker,0.9478260869565217,0.986617730095991,1.2179177653417517,1.1993086689378796,0.10642632352208829,230
gam,8,joint_cp,ventricle_right,biomarker,0.9565217391304348,0.9877705627705627,1.2539373636245728,1.2200354036578367,0.10883777567558663,230
gam,8,raw,hippocampus_left,biomarker,0.4652173913043478,0.8105865631952589,0.5221190008131842,0.5325060195794366,0.15087048097812336,230
gam,8,raw,hippocampus_right,biomarker,0.5260869565217391,0.8079416959851742,0.5104187582330568,0.5217755734889256,0.1466533857686779,230
gam,8,raw,ventricle_left,biomarker,0.591304347826087,0.8535746741181524,0.3363773954816022,0.3312377386355228,0.10642632352208829,230
gam,8,raw,ventricle_right,biomarker,0.5695652173913044,0.844282432543302,0.3463256686749645,0.3369622672041499,0.10883777567558663,230
gam,8,single_cp,hippocampus_left,biomarker,0.9130434782608695,0.977825145868624,1.2441731244325638,1.268924664927777,0.15087048097812336,230
gam,8,single_cp,hippocampus_right,biomarker,0.9130434782608695,0.9824800803061673,1.1738499402999878,1.1999680966080528,0.1466533857686779,230
gam,8,single_cp,ventricle_left,biomarker,0.8608695652173913,0.955499090281699,0.7310167551040649,0.7198472314665145,0.10642632352208829,230
gam,8,single_cp,ventricle_right,biomarker,0.9,0.9675732480080306,0.8251769542694092,0.8028671349110873,0.10883777567558663,230
gam,8,bonferroni_cp,ALL_JOINT,joint,0.9608695652173913,,,2.08264635735755,,230
gam,8,joint_cp,ALL_JOINT,joint,0.9260869565217391,,,1.5591423264194186,,230
gam,8,raw,ALL_JOINT,joint,0.22608695652173913,,,0.43062039972700866,,230
gam,8,single_cp,ALL_JOINT,joint,0.7913043478260869,,,0.9979017819783579,,230
gam,9,bonferroni_cp,hippocampus_left,biomarker,0.991304347826087,0.9958937198067632,1.8893385231494904,1.8717520674821448,0.1606933744043204,230
gam,9,bonferroni_cp,hippocampus_right,biomarker,0.9869565217391304,0.9978881987577639,1.971745252609253,1.9518523671472956,0.1497813264043641,230
gam,9,bonferroni_cp,ventricle_left,biomarker,0.9826086956521739,0.9968961352657004,1.8288702368736267,1.852554516240534,0.09958586355844655,230
gam,9,bonferroni_cp,ventricle_right,biomarker,0.991304347826087,0.9984903381642511,1.9476606845855713,1.951170932785527,0.10037895400767287,230
gam,9,joint_cp,hippocampus_left,biomarker,0.9826086956521739,0.9940096618357488,1.643995761871338,1.628693020605438,0.1606933744043204,230
gam,9,joint_cp,hippocampus_right,biomarker,0.9652173913043478,0.992056590752243,1.6013032946531576,1.5851477882619358,0.1497813264043641,230
gam,9,joint_cp,ventricle_left,biomarker,0.9608695652173913,0.9905503795721187,1.0533554712072046,1.0669966605872556,0.09958586355844655,230
gam,9,joint_cp,ventricle_right,biomarker,0.9565217391304348,0.9893599033816425,1.0741534774957051,1.0760894129184904,0.10037895400767287,230
gam,9,raw,hippocampus_left,biomarker,0.5260869565217391,0.8052319781667607,0.5382083242543478,0.533198540820452,0.1606933744043204,230
gam,9,raw,hippocampus_right,biomarker,0.5260869565217391,0.8216094171528954,0.5242317424573089,0.5189427823371181,0.1497813264043641,230
gam,9,raw,ventricle_left,biomarker,0.6130434782608696,0.8410557437731351,0.34484558668037923,0.34931141429827794,0.09958586355844655,230
gam,9,raw,ventricle_right,biomarker,0.6478260869565218,0.860151828847481,0.3516543999218584,0.35228818291809666,0.10037895400767287,230
gam,9,single_cp,hippocampus_left,biomarker,0.9043478260869565,0.9721549344375431,1.1037907600402832,1.0935163878038483,0.1606933744043204,230
gam,9,single_cp,hippocampus_right,biomarker,0.9043478260869565,0.9729520358868186,1.1014988422393799,1.0903858496881618,0.1497813264043641,230
gam,9,single_cp,ventricle_left,biomarker,0.9260869565217391,0.9822843340234645,0.7878991365432739,0.7981026069079816,0.09958586355844655,230
gam,9,single_cp,ventricle_right,biomarker,0.9217391304347826,0.9823205659075224,0.823073148727417,0.8245565647359744,0.10037895400767287,230
gam,9,bonferroni_cp,ALL_JOINT,joint,0.9652173913043478,,,1.9068324709138755,,230
gam,9,joint_cp,ALL_JOINT,joint,0.908695652173913,,,1.3392317205932798,,230
gam,9,raw,ALL_JOINT,joint,0.26956521739130435,,,0.4384352300934862,,230
gam,9,single_cp,ALL_JOINT,joint,0.7956521739130434,,,0.9516403522839915,,230
