fold,method,biomarker,metric_scope,trajectory_coverage,mean_width,median_width,mean_absolute_error,n_test_subjects
4,single_cp,ventricle_left,biomarker,0.9,0.7650462362805168,0.6858455041098566,0.110498235,230
5,bonferroni_cp,hippocampus_right,biomarker,0.991304347826087,1.7149766585545083,1.5409066496343549,0.14856137,230
5,bonferroni_cp,hippocampus_left,biomarker,0.9826086956521739,1.8283325405796251,1.6738340680705548,0.1623085,230
5,bonferroni_cp,ventricle_right,biomarker,0.9043478260869565,0.6858550354463048,0.6229008177539503,0.1010844,230
5,bonferroni_cp,ventricle_left,biomarker,0.9434782608695652,0.8536234967212372,0.7684316191457423,0.10371162,230
5,joint_cp,hippocampus_right,biomarker,0.9391304347826087,1.234482247811613,1.109182387421992,0.14856137,230
5,joint_cp,hippocampus_left,biomarker,0.8913043478260869,1.1849668801829703,1.084834344717585,0.1623085,230
5,joint_cp,ventricle_right,biomarker,0.9739130434782609,1.0564470446696765,0.9594764112364746,0.1010844,230
5,joint_cp,ventricle_left,biomarker,0.9434782608695652,0.8536234967212372,0.7684316191457423,0.10371162,230
5,raw_dkgp,hippocampus_right,biomarker,0.043478260869565216,0.12928624786306145,0.11616370289633007,0.14856137,230
5,raw_dkgp,hippocampus_left,biomarker,0.0391304347826087,0.12410054664814678,0.11361375364461532,0.1623085,230
5,raw_dkgp,ventricle_right,biomarker,0.1391304347826087,0.11064077649839632,0.10048512673372162,0.1010844,230
5,raw_dkgp,ventricle_left,biomarker,0.08695652173913043,0.08939924342733582,0.08047717247842584,0.10371162,230
5,single_cp,hippocampus_right,biomarker,0.8478260869565217,0.9636201905670184,0.8658128097312812,0.14856137,230
5,single_cp,hippocampus_left,biomarker,0.808695652173913,0.9188774390821579,0.8412300977969487,0.1623085,230
5,single_cp,ventricle_right,biomarker,0.7869565217391304,0.5162121863229286,0.4688293828532819,0.1010844,230
5,single_cp,ventricle_left,biomarker,0.8739130434782608,0.6028379413108238,0.5426745363772945,0.10371162,230
6,bonferroni_cp,hippocampus_right,biomarker,0.9782608695652174,1.730582305733379,1.5799855997350178,0.1533706,230
6,bonferroni_cp,hippocampus_left,biomarker,0.9739130434782609,1.4283156053325816,1.288875633467363,0.15134493,230
6,bonferroni_cp,ventricle_right,biomarker,0.9478260869565217,1.288514346314787,1.1608814303415258,0.10936371,230
6,bonferroni_cp,ventricle_left,biomarker,0.9478260869565217,0.9932156058883674,0.8843411742569742,0.10961437,230
6,joint_cp,hippocampus_right,biomarker,0.9782608695652174,1.527458479003492,1.3945377766912657,0.1533706,230
6,joint_cp,hippocampus_left,biomarker,0.9739130434782609,1.4161676971237873,1.2779136704183998,0.15134493,230
6,joint_cp,ventricle_right,biomarker,0.9434782608695652,1.1984836499782352,1.0797686636604737,0.10936371,230
6,joint_cp,ventricle_left,biomarker,0.9608695652173913,1.3446831029431714,1.1972814635716986,0.10961437,230
6,raw_dkgp,hippocampus_right,biomarker,0.04782608695652174,0.13341222691563634,0.12180258440002867,0.1533706,230
6,raw_dkgp,hippocampus_left,biomarker,0.0391304347826087,0.12369179834108009,0.1116163292947116,0.15134493,230
6,raw_dkgp,ventricle_right,biomarker,0.1608695652173913,0.10467870312906284,0.09430982508057772,0.10936371,230
6,raw_dkgp,ventricle_left,biomarker,0.14347826086956522,0.1174481465293344,0.10457370101747127,0.10961437,230
6,single_cp,hippocampus_right,biomarker,0.8695652173913043,0.9618746495103854,0.8781715206157408,0.1533706,230
6,single_cp,hippocampus_left,biomarker,0.9739130434782609,1.3897866774528842,1.2541081099996063,0.15134493,230
6,single_cp,ventricle_right,biomarker,0.8956521739130435,0.7580860974170239,0.6829943924244848,0.10936371,230
6,single_cp,ventricle_left,biomarker,0.9260869565217391,0.8517470142991048,0.7583801043091967,0.10961437,230
7,bonferroni_cp,hippocampus_right,biomarker,0.991304347826087,2.0299128957493586,1.8359110853344056,0.1764268,230
